Año,Cuatrimestre,Materia,Comision,Horario,Profesores,Inscriptos
2021,Segundo Cuat.,72.31 - Programación Imperativa,S,"Lunes 17:00 - 18:30 Aula externa: Virtual
Miércoles 09:00 - 10:30 Aula externa: Virtual
Viernes 09:00 - 11:00 Aula externa: Virtual
Viernes 14:00 - 18:00 Aula externa: Virtual","['Garberoglio', ' Marcelo Fabio\nMeola', ' Franco Román\nArias Roig', ' Ana Maria']",75 / Ilimitado
2021,Segundo Cuat.,72.33 - Programación Orientada a Objetos,S,"Miércoles 14:00 - 17:00 Aula externa: Virtual
Jueves 18:00 - 21:00 Aula externa: Virtual","['Marinelli', ' Juan José\nMoreno Lafon', ' Maria Milagros\nMeola', ' Franco Román']",49 / Ilimitado
2021,Segundo Cuat.,71.38 - Programación web,A,Martes 18:30 - 21:30 Aula externa: Virtual,"['Piazza', ' Esteban']",5 / Ilimitado
2021,Segundo Cuat.,72.07 - Protocolos de Comunicación,S,"Martes 18:00 - 20:00 Aula externa: Virtual
Jueves 18:00 - 20:00 Aula externa: Virtual
Viernes 18:00 - 20:00 Aula externa: Virtual","['Garberoglio', ' Marcelo Fabio\nCodagnone', ' Juan Francisco']",38 / Ilimitado
2021,Segundo Cuat.,31.88 - Proyecto Automotor (Anual - 24/07/2021 - 22/07/2022),M,Miércoles 09:00 - 10:00 Aula externa: Virtual,"['Zubiri', ' Juan Ignacio\nRaffo', ' Federico\nLeslabay', ' Pablo Enrique']",4 / Ilimitado
2021,Segundo Cuat.,31.88 - Proyecto Automotor (Anual - 25/07/2020 - 23/07/2021),M,Sábado 09:00 - 10:00 Aula externa: Virtual,"['Leslabay', ' Pablo Enrique']",1 / Ilimitado
2021,Segundo Cuat.,72.96 - Proyecto de Aplicaciones Móviles,A,Miércoles 17:00 - 20:00 Aula externa: Virtual,"['Fraga', ' Matias']",6 / 25
2021,Segundo Cuat.,72.38 - Proyecto de Aplicaciones Web,S,"Lunes 19:00 - 22:00 Aula externa: Virtual
Miércoles 19:00 - 22:00 Aula externa: Virtual","['D´ONOFRIO', ' NICOLÁS\nSotuyo Dodero', ' Juan Martin\nRitorto', ' Bianca\nAgopian', ' Michel']",33 / Ilimitado
2021,Segundo Cuat.,32.71 - Proyecto de Embarcaciones de Trabajo,N,Martes 18:00 - 21:00 Aula externa: Virtual,"['Koczan', ' Jonatan Ariel\nFiorentino', ' Norberto Eduardo\nDos Santos', ' Alejandro Claudio M.']",1 / 10
2021,Segundo Cuat.,23.01 - Proyecto de Fin de Carrera de Intercambio- Ing Electrónica,K,"Lunes 09:00 - 12:00 Aula externa: Virtual
Martes 09:00 - 12:00 Aula externa: Virtual
Miércoles 09:00 - 12:00 Aula externa: Virtual
Jueves 09:00 - 12:00 Aula externa: Virtual
Viernes 09:00 - 12:00 Aula externa: Virtual","['Aguirre', ' Miguel Pablo']",0 / Ilimitado
2021,Segundo Cuat.,31.83 - Proyecto de Materiales (Anual - 24/07/2021 - 22/07/2022),M,Miércoles 09:00 - 10:00 Aula externa: Virtual,"['Leslabay', ' Pablo Enrique\nRODRIGUEZ', ' ANIBAL ADRIAN']",3 / Ilimitado
2021,Segundo Cuat.,12.90 - Proyecto de Plantas (Anual - 24/07/2021 - 22/07/2022),Q,"Lunes 19:00 - 22:00 Aula externa: PRESENCIAL
Jueves 19:00 - 22:00 Aula externa: PRESENCIAL","['Ausejo', ' Matías Daniel\nAvila', ' Maria Ines\nCarp', ' Ariel\nGalvagni Pardo', ' Tomás Saverio\nConde', ' Mariano Carlos']",17 / 35
2021,Segundo Cuat.,12.90 - Proyecto de Plantas (Anual - 25/07/2020 - 23/07/2021),Q,"Sábado 09:00 - 12:00 Aula externa: Virtual
Sábado 12:00 - 15:00 Aula externa: Virtual","['Zabala ', ' Julio Martín\nAusejo', ' Matías Daniel\nGalvagni Pardo', ' Tomás Saverio\nConde', ' Mariano Carlos\nCarp', ' Ariel']",13 / 35
2021,Segundo Cuat.,21.84 - Proyecto Final (Anual - 24/07/2021 - 22/07/2022),E,"Lunes 17:00 - 20:00 Aula externa: Virtual
Jueves 19:00 - 22:00 Aula externa: Virtual","['Santo', ' Carlos Santiago\nSirabonian', ' Norberto Ildo']",1 / Ilimitado
2021,Segundo Cuat.,72.45 - Proyecto Final (Anual - 24/07/2021 - 22/07/2022),S,Viernes 14:00 - 17:00 Aula externa: PRESENCIAL,"['Huerta', ' Jorge Ernesto\nDebrouvier', ' Hemilse\nSoliani', ' Valeria Inés\nMon', ' Alicia Laura']",20 / Ilimitado
2021,Segundo Cuat.,72.45 - Proyecto Final (Anual - 25/07/2020 - 23/07/2021),S,Sábado 09:00 - 12:00 Aula externa: Virtual,"['Soliani', ' Valeria Inés\nMon', ' Alicia Laura']",22 / Ilimitado
2021,Segundo Cuat.,82.02 - Proyecto Final - Analítica,A,Lunes 18:00 - 21:00 Aula externa: Virtual,"['Rodriguez Varela', ' Juan Pablo\nNosetti', ' María Inés\nGONZÁLEZ RODRÍGUEZ', ' RUBÉN DARÍO']",5 / 35
2021,Segundo Cuat.,16.30 - Proyecto Final de Carrera (Anual) (Anual - 25/07/2020 - 23/07/2021),BIO,Viernes 15:00 - 18:00 Aula externa: VIrtual,"['Paschetta', ' Federico\nEsposito', ' Giuliana']",12 / 35
2021,Segundo Cuat.,16.30 - Proyecto Final de Carrera (Anual) (Anual - 24/07/2021 - 22/07/2022),BIO,Viernes 13:00 - 16:00 Aula externa: PRESENCIAL,"['Paschetta', ' Federico\nEsposito', ' Giuliana']",15 / 30
2021,Segundo Cuat.,82.01 - Proyecto I,A,Miércoles 08:00 - 11:00 Aula externa: Virtual,"['Bouret', ' María Gabriela\nPeralta Ramos', ' Angélica']",19 / 35
2021,Segundo Cuat.,31.40 - Proyecto Mecánico (Anual - 24/07/2021 - 22/07/2022),M,Miércoles 09:00 - 10:00 Aula externa: Virtual,"['Zubiri', ' Juan Ignacio\nLeslabay', ' Pablo Enrique\nLauretta', ' Juan Ricardo']",6 / Ilimitado
2021,Segundo Cuat.,31.40 - Proyecto Mecánico (Anual - 25/07/2020 - 23/07/2021),M,Sábado 09:00 - 10:00 Aula externa: Virtual,"['Leslabay', ' Pablo Enrique']",3 / Ilimitado
2021,Segundo Cuat.,31.58 - Proyecto Mecatrónico (Anual) (Anual - 24/07/2021 - 22/07/2022),M,Miércoles 09:00 - 10:00 Aula externa: Virtual,"['Pedreira', ' Patricio Hernán\nLeslabay', ' Pablo Enrique']",6 / Ilimitado
2021,Segundo Cuat.,12.09 - Química,S,Viernes 08:00 - 11:00 Aula externa: Virtual,"['Vanarelli', ' Mauro Esteban\nTesta Fernandez', ' Juan Jose']",44 / Ilimitado
2021,Segundo Cuat.,12.19 - Química Analítica,Q,"Martes 13:00 - 16:00 Aula externa: Virtual
Viernes 12:00 - 14:00 Aula externa: Virtual
Viernes 14:00 - 17:00 Aula ITBA: 701F #----> Sede Distrito Financiero Aula externa: Horario Real 14 hs a 16 hs","['Luna', ' Pablo Cesar\nEdelsztein', ' Valeria Carolina\nStripeikis', ' Jorge Daniel']",18 / 28
2021,Segundo Cuat.,12.01 - Química I,A,"Lunes 08:00 - 11:00 Aula externa: Virtual
Martes 08:00 - 10:00 Aula externa: Virtual
Miércoles 08:00 - 10:00 Aula externa: Virtual","['Ávila Ramírez', ' Jhon Alejandro\nVanarelli', ' Mauro Esteban\nGentile', ' Guillermina José\nStripeikis', ' Jorge Daniel\nRojas', ' Yeraldith\nTebele', ' María Florencia\nTesta Fernandez', ' Juan Jose\nLeal', ' Emilse Soledad\nMeich', ' Veronica Cecilia\nMolnár', ' Edith María\nGazzaneo', ' Alejandra Marcela\nEnderle', ' Ana Gabriela']",24 / 34
2021,Segundo Cuat.,12.01 - Química I,B,"Martes 14:00 - 17:00 Aula externa: Virtual
Jueves 10:00 - 12:00 Aula externa: Virtual
Viernes 11:00 - 13:00 Aula externa: Virtual","['Ávila Ramírez', ' Jhon Alejandro\nVanarelli', ' Mauro Esteban\nGentile', ' Guillermina José\nStripeikis', ' Jorge Daniel\nRojas', ' Yeraldith\nTebele', ' María Florencia\nTesta Fernandez', ' Juan Jose\nLeal', ' Emilse Soledad\nMeich', ' Veronica Cecilia\nMolnár', ' Edith María\nGazzaneo', ' Alejandra Marcela\nEnderle', ' Ana Gabriela']",33 / 34
2021,Segundo Cuat.,12.01 - Química I,D,"Lunes 15:00 - 17:00 Aula externa: Virtual
Martes 08:00 - 11:00 Aula externa: Virtual
Martes 12:00 - 14:00 Aula externa: Virtual","['Ávila Ramírez', ' Jhon Alejandro\nVanarelli', ' Mauro Esteban\nGentile', ' Guillermina José\nStripeikis', ' Jorge Daniel\nRojas', ' Yeraldith\nTebele', ' María Florencia\nTesta Fernandez', ' Juan Jose\nLeal', ' Emilse Soledad\nMeich', ' Veronica Cecilia\nMolnár', ' Edith María\nGazzaneo', ' Alejandra Marcela\nEnderle', ' Ana Gabriela']",33 / 34
2021,Segundo Cuat.,12.01 - Química I,E,"Lunes 10:00 - 12:00 Aula externa: Virtual
Miércoles 12:00 - 14:00 Aula externa: Virtual
Jueves 14:00 - 17:00 Aula externa: Virtual","['Ávila Ramírez', ' Jhon Alejandro\nVanarelli', ' Mauro Esteban\nGentile', ' Guillermina José\nStripeikis', ' Jorge Daniel\nRojas', ' Yeraldith\nTebele', ' María Florencia\nTesta Fernandez', ' Juan Jose\nLeal', ' Emilse Soledad\nMeich', ' Veronica Cecilia\nMolnár', ' Edith María\nGazzaneo', ' Alejandra Marcela\nEnderle', ' Ana Gabriela']",29 / 34
2021,Segundo Cuat.,12.01 - Química I,F,"Lunes 10:00 - 12:00 Aula externa: Virtual
Miércoles 12:00 - 14:00 Aula externa: Virtual
Jueves 11:00 - 14:00 Aula externa: Virtual","['Ávila Ramírez', ' Jhon Alejandro\nVanarelli', ' Mauro Esteban\nGentile', ' Guillermina José\nStripeikis', ' Jorge Daniel\nRojas', ' Yeraldith\nTebele', ' María Florencia\nTesta Fernandez', ' Juan Jose\nLeal', ' Emilse Soledad\nMeich', ' Veronica Cecilia\nMolnár', ' Edith María\nGazzaneo', ' Alejandra Marcela\nEnderle', ' Ana Gabriela']",24 / 34
2021,Segundo Cuat.,12.01 - Química I,G,"Miércoles 08:00 - 10:00 Aula externa: Virtual
Jueves 08:00 - 11:00 Aula externa: Virtual
Viernes 14:00 - 16:00 Aula externa: Virtual","['Ávila Ramírez', ' Jhon Alejandro\nVanarelli', ' Mauro Esteban\nGentile', ' Guillermina José\nStripeikis', ' Jorge Daniel\nRojas', ' Yeraldith\nTebele', ' María Florencia\nTesta Fernandez', ' Juan Jose\nLeal', ' Emilse Soledad\nMeich', ' Veronica Cecilia\nMolnár', ' Edith María\nGazzaneo', ' Alejandra Marcela\nEnderle', ' Ana Gabriela']",29 / 34
2021,Segundo Cuat.,12.01 - Química I,H,"Lunes 08:00 - 10:00 Aula externa: Virtual
Lunes 11:00 - 14:00 Aula externa: Virtual
Martes 12:00 - 14:00 Aula externa: Virtual","['Ávila Ramírez', ' Jhon Alejandro\nVanarelli', ' Mauro Esteban\nGentile', ' Guillermina José\nStripeikis', ' Jorge Daniel\nRojas', ' Yeraldith\nTebele', ' María Florencia\nTesta Fernandez', ' Juan Jose\nLeal', ' Emilse Soledad\nMeich', ' Veronica Cecilia\nMolnár', ' Edith María\nGazzaneo', ' Alejandra Marcela\nEnderle', ' Ana Gabriela']",28 / 34
2021,Segundo Cuat.,12.02 - Química II,A,"Martes 11:00 - 14:00 Aula externa: Virtual
Jueves 10:00 - 12:00 Aula externa: Virtual
Viernes 16:00 - 18:00 Aula externa: Virtual","['Rojas', ' Yeraldith\nMolnár', ' Edith María\nArrupe', ' Nicolas\nStripeikis', ' Jorge Daniel\nTesta Fernandez', ' Juan Jose\nMeich', ' Veronica Cecilia\nGazzaneo', ' Alejandra Marcela']",14 / 35
2021,Segundo Cuat.,12.02 - Química II,C,"Martes 10:00 - 12:00 Aula externa: Virtual
Jueves 12:00 - 14:00 Aula externa: Virtual
Jueves 14:00 - 17:00 Aula externa: Virtual","['Rojas', ' Yeraldith\nMolnár', ' Edith María\nArrupe', ' Nicolas\nStripeikis', ' Jorge Daniel\nTesta Fernandez', ' Juan Jose\nMeich', ' Veronica Cecilia\nGazzaneo', ' Alejandra Marcela']",11 / 35
2021,Segundo Cuat.,12.02 - Química II,D,"Lunes 11:00 - 13:00 Aula externa: Virtual
Martes 08:00 - 11:00 Aula externa: Virtual
Miércoles 10:00 - 12:00 Aula externa: Virtual","['Rojas', ' Yeraldith\nMolnár', ' Edith María\nArrupe', ' Nicolas\nStripeikis', ' Jorge Daniel\nTesta Fernandez', ' Juan Jose\nMeich', ' Veronica Cecilia\nGazzaneo', ' Alejandra Marcela']",35 / 35
2021,Segundo Cuat.,12.02 - Química II,E,"Lunes 08:00 - 11:00 Aula externa: Virtual
Martes 08:00 - 10:00 Aula externa: Virtual
Jueves 10:00 - 12:00 Aula externa: Virtual","['Rojas', ' Yeraldith\nMolnár', ' Edith María\nArrupe', ' Nicolas\nStripeikis', ' Jorge Daniel\nTesta Fernandez', ' Juan Jose\nMeich', ' Veronica Cecilia\nGazzaneo', ' Alejandra Marcela']",11 / 35
2021,Segundo Cuat.,12.43 - Química II,M,"Martes 08:00 - 11:00 Aula externa: Virtual
Jueves 08:00 - 10:00 Aula externa: Virtual","['Ibarra', ' María Luján\nRODRIGUEZ', ' ANIBAL ADRIAN\nOtero', ' Sebastian Rodrigo']",24 / 35
2021,Segundo Cuat.,12.45 - Química II,BIO,"Martes 15:00 - 17:00 Aula externa: Virtual
Jueves 08:00 - 11:00 Aula externa: Virtual
Viernes 08:00 - 10:00 Aula externa: Virtual","['Rodríguez Ramírez', ' Carlos Alejandro\nRossi', ' Ezequiel\nÁvila Ramírez', ' Jhon Alejandro\nStripeikis', ' Jorge Daniel\nErrea', ' Maria Ines']",38 / 45
2021,Segundo Cuat.,12.32 - Química Orgánica I,Q,"Martes 12:00 - 14:00 Aula externa: Virtual
Jueves 10:00 - 12:00 Aula externa: Virtual
Viernes 11:30 - 14:30 Aula externa: Virtual","['Rossi', ' Ezequiel\nDe Angelis', ' Laura Elizabeth\nTasqué', ' Joana Elisa\nErrea', ' Maria Ines\nLombardo', ' Gabriel']",20 / 28
2021,Segundo Cuat.,12.33 - Química Orgánica II,Q,"Martes 08:00 - 11:00 Aula externa: Virtual
Jueves 08:00 - 10:00 Aula externa: Virtual
Viernes 08:00 - 11:00 Aula externa: Virtual","['Tasqué', ' Joana Elisa\nTeme Centurion', ' Osvaldo Miguel\nRossi', ' Ezequiel\nErrea', ' Maria Ines']",14 / 28
2021,Segundo Cuat.,12.20 - Química-Física,Q,"Martes 17:00 - 19:00 Aula externa: Virtual
Miércoles 12:00 - 15:00 Aula externa: Virtual
Miércoles 15:00 - 18:00 Aula externa: Virtual","['Meich', ' Veronica Cecilia\nTesta Fernandez', ' Juan Jose']",15 / 28
2021,Segundo Cuat.,12.22 - Reactores Químicos Avanzados,Q,Jueves 15:00 - 18:00 Aula externa: Virtual,"['Padró', ' Cristina Liliana\nBerkenwald', ' Emilio\nMaffi', ' Juan Martín']",10 / 35
2021,Segundo Cuat.,23.15 - Realidad Virtual,K,Viernes 15:00 - 18:00 Aula externa: Virtual,"['Ressl', ' Marc S.']",17 / Ilimitado
2021,Segundo Cuat.,41.10 - Recuperación Asistida de Petróleo,Español,"Martes 15:00 - 18:00 Aula ITBA: 802F #----> Sede Distrito Financiero Aula externa: Horario Real 15 hs a 18 hs
Jueves 15:00 - 18:00 Aula ITBA: 602F #----> Sede Distrito Financiero Aula externa: Horario Real 15 hs a 18 hs","['LARROUDÉ ALVAREZ', ' JUAN MARTÍN\nBugari', ' Alvaro']",18 / Ilimitado
2021,Segundo Cuat.,22.45 - Redes Neuronales,K,Viernes 18:00 - 21:00 Aula externa: Virtual,"['Selmo', ' Carlos']",4 / Ilimitado
2021,Segundo Cuat.,16.32 - Redes Neuronales en Bioingeniería,BIO,Viernes 18:00 - 21:00 Aula externa: Virtual,"['Selmo', ' Carlos\nCardenas', ' Rodrigo']",16 / 20
2021,Segundo Cuat.,16.46 - Reprogramación celular y epigenética (Seminario - 07/10/2021 - 28/10/2021),A,Jueves 09:30 - 12:30 Aula externa: Virtual,"['Berardino', ' Bruno']",10 / 50
2021,Segundo Cuat.,31.35 - Resistencia de Materiales,Ingles,"Miércoles 15:00 - 18:00 Aula ITBA: 802F #----> Sede Distrito Financiero
Jueves 18:00 - 21:00 Aula externa: Virtual","['Polano', ' Francisco José\nArmanasco', ' Franco\nCavaliere', ' Miguel Angel']",11 / 40
2021,Segundo Cuat.,32.69 - Resistencia y Propulsión,N,"Martes 18:00 - 21:00 Aula externa: Virtual
Jueves 18:00 - 21:00 Aula externa: Virtual","['Koczan', ' Jonatan Ariel\nCabrera', ' Anibal Omar']",2 / 10
2021,Segundo Cuat.,81.05 - Responsabilidad Social Empresaria,A,Jueves 18:00 - 21:00 Aula externa: Virtual,"['Sotelo Gonzalez', ' Julio R.\nZulli', ' Ethel Edith']",7 / 35
2021,Segundo Cuat.,12.83 - Seguridad Ocupacional y Ambiental,BIO,Lunes 18:30 - 21:30 Aula externa: Virtual,"['Affranchino', ' Gustavo Osvaldo\nOrdoñez', ' Hernán Darío\nFernandez Velazco', ' Santiago Andres']",50 / 50
2021,Segundo Cuat.,12.83 - Seguridad Ocupacional y Ambiental,S,Jueves 18:30 - 21:30 Aula externa: Virtual,"['Affranchino', ' Gustavo Osvaldo\nOrdoñez', ' Hernán Darío\nFernandez Velazco', ' Santiago Andres']",41 / 50
2021,Segundo Cuat.,16.06 - Señales y Sistemas,BIO,Miércoles 13:00 - 16:00 Aula externa: Virtual,"['Tomás', ' Roberto Sebastián\nSolano', ' Agustín Benjamín Ezequiel']",17 / 35
2021,Segundo Cuat.,81.58 - Service Design,A,Martes 18:30 - 21:30 Aula ITBA: 604F #----> Sede Distrito Financiero Aula externa: Horario Real 18 hs a 21 hs,"['Temerlin', ' Malena\nSluga', ' María Cecilia\nOsinski', ' Jorge Alejandro']",7 / 35
2021,Segundo Cuat.,11.63 - Simulación,A,Martes 19:00 - 21:00 Aula externa: Virtual,"['Pedretti', ' Juan Francisco\nBARBICH', ' MARÍA DEL PILAR\nLÓPEZ LADO', ' RODRIGO ARIEL\nLÓPEZ TRULOS', ' SEBASTIÁN TOMÁS\nElewaut', ' Santiago María\nALVARADO', ' ANTONELLA\nARAKAKI', ' GASTÓN NICOLAS\nCrozzoli', ' Piero\nGullo', ' Francisco\nGALINDO LAIÑO', ' CANDELARIA SOL\nRUIZ MARTINEZ', ' SANTIAGO JOSE\nBROTTIER', ' IGNACIO\nVÁSQUEZ', ' RAMIRO GUSTAVO']",84 / Ilimitado
2021,Segundo Cuat.,72.25 - Simulación de Sistemas,S,"Lunes 10:00 - 13:00 Aula externa: Virtual
Viernes 10:00 - 13:00 Aula externa: Virtual","['Wiebke', ' Lucas\nPatterson', ' Germán Agustín\nParisi', ' Daniel Ricardo']",31 / Ilimitado
2021,Segundo Cuat.,61.04 - Sistema Monetario y Financiero en Argentina,A,Lunes 16:00 - 19:00 Aula ITBA: 601F #----> Sede Distrito Financiero Aula externa: Horario Real 16 hs a 19 hs,"['Orlando', ' Valeria Alejandra\nRaffo', ' Norma Edit']",25 / 35
2021,Segundo Cuat.,81.07 - Sistemas Contables,A,"Lunes 16:00 - 19:00 Aula externa: Virtual
Miércoles 14:30 - 16:30 Aula externa: Virtual","['Guffanti', ' German Enrique\nPena', ' Lucas Ezequiel']",30 / 35
2021,Segundo Cuat.,81.07 - Sistemas Contables,B,"Lunes 16:00 - 19:00 Aula externa: Virtual
Miércoles 17:00 - 19:00 Aula externa: Virtual","['Guffanti', ' German Enrique\nPena', ' Lucas Ezequiel']",25 / 35
2021,Segundo Cuat.,22.85 - Sistemas de Control,K,"Miércoles 17:00 - 19:00 Aula externa: Virtual
Viernes 18:00 - 22:00 Aula externa: Virtual","['Zujew', ' Cristian Alejo\nNasini', ' Victor Gustavo']",20 / Ilimitado
2021,Segundo Cuat.,23.03 - Sistemas de Control,K,Jueves 09:00 - 12:00 Aula externa: Virtual,"['Zujew', ' Cristian Alejo\nPretel', ' Matías Rodolfo']",28 / Ilimitado
2021,Segundo Cuat.,81.03 - Sistemas de Información,A,Miércoles 15:00 - 18:00 Aula externa: Virtual,"['Apat', ' Javier\nMarino', ' Gustavo Adrian']",37 / 37
2021,Segundo Cuat.,81.03 - Sistemas de Información,B,Miércoles 15:00 - 18:00 Aula externa: Virtual,"['Apat', ' Javier\nMarino', ' Gustavo Adrian']",36 / 36
2021,Segundo Cuat.,71.22 - Sistemas de Inteligencia Artificial,A,Lunes 15:00 - 18:00 Aula externa: Virtual,"['Riccillo', ' Marcela Leticia']",8 / Ilimitado
2021,Segundo Cuat.,72.27 - Sistemas de Inteligencia Artificial,S,"Martes 09:00 - 12:00 Aula externa: Virtual
Jueves 09:00 - 12:00 Aula externa: Virtual","['Santos', ' Juan Miguel\nRamele', ' Rodrigo Ezequiel\nPierri', ' Alan\nGambini', ' Maria Juliana']",17 / Ilimitado
2021,Segundo Cuat.,31.08 - Sistemas de Representación,A,Martes 11:00 - 14:00 Aula externa: Virtual,"['Pfister', ' Patricia Sylvina\nSztrum', ' Rocío Belén']",25 / 30
2021,Segundo Cuat.,31.08 - Sistemas de Representación,B,Martes 08:00 - 11:00 Aula externa: Virtual,"['Pfister', ' Patricia Sylvina\nSztrum', ' Rocío Belén']",29 / 31
2021,Segundo Cuat.,31.08 - Sistemas de Representación,C,Miércoles 11:00 - 14:00 Aula externa: Virtual,"['Pfister', ' Patricia Sylvina\nSztrum', ' Rocío Belén\nDucrey', ' Mariana']",26 / 30
2021,Segundo Cuat.,31.08 - Sistemas de Representación,D,Martes 14:00 - 17:00 Aula externa: Virtual,"['Porcellana', ' Jorge Alberto\nDe Piero', ' Maria Ines']",29 / 30
2021,Segundo Cuat.,31.08 - Sistemas de Representación,E,Jueves 11:00 - 14:00 Aula externa: Virtual,"['Giménez', ' Analía Paula\nPorcellana', ' Jorge Alberto']",22 / 30
2021,Segundo Cuat.,31.08 - Sistemas de Representación,F,Jueves 08:00 - 11:00 Aula externa: Virtual,"['Giménez', ' Analía Paula\nDe Piero', ' Maria Ines']",21 / 30
2021,Segundo Cuat.,31.08 - Sistemas de Representación,G,Martes 08:00 - 11:00 Aula externa: Virtual,"['Porcellana', ' Jorge Alberto\nDe Piero', ' Maria Ines']",20 / 30
2021,Segundo Cuat.,31.08 - Sistemas de Representación,H,Miércoles 08:00 - 11:00 Aula externa: Virtual,"['Pfister', ' Patricia Sylvina\nSztrum', ' Rocío Belén\nDucrey', ' Mariana']",26 / 30
2021,Segundo Cuat.,31.08 - Sistemas de Representación,K,Jueves 14:00 - 17:00 Aula externa: Virtual,"['Pfister', ' Patricia Sylvina\nQuiros', ' Dante Patricio\nDucrey', ' Mariana']",22 / 30
2021,Segundo Cuat.,31.08 - Sistemas de Representación,S,Miércoles 14:00 - 17:00 Aula externa: Virtual,"['Pfister', ' Patricia Sylvina\nSztrum', ' Rocío Belén\nDucrey', ' Mariana']",30 / 30
2021,Segundo Cuat.,21.85 - Sistemas Eléctricos de Potencia,E,"Martes 18:30 - 21:30 Aula externa: Virtual
Jueves 08:00 - 11:00 Aula externa: Virtual","['Giobellina', ' Héctor José\nRoma', ' José']",1 / Ilimitado
2021,Segundo Cuat.,81.69 - Sistemas Integrados de Gestión Empresaria II,A,Lunes 18:00 - 21:00 Aula externa: Virtual,"['Zapata', ' Fancisco Javier\nCastellano', ' Matías Felipe']",2 / 35
2021,Segundo Cuat.,81.68 - Sistemas Integrados de Gestión I,A,Lunes 18:00 - 21:00 Aula externa: Virtual,"['Mogetta', ' Fernando\nWinokur', ' Maia']",14 / 35
2021,Segundo Cuat.,31.82 - Sistemas Mecatrónicos,INGLES,Viernes 14:00 - 17:00 Aula externa: Virtual,"['Basualdo', ' Hernán Federico\nPerfumo', ' Lucas Alberto']",6 / 40
2021,Segundo Cuat.,72.11 - Sistemas Operativos,S,"Lunes 16:00 - 19:00 Aula externa: Virtual
Martes 18:00 - 21:00 Aula externa: Virtual","['Godio', ' Ariel\nMerovich', ' Horacio Víctor\nAQUILI', ' ALEJO EZEQUIEL\nMogni', ' Guido Matías']",43 / Ilimitado
2021,Segundo Cuat.,11.79 - Sistemas y Modelos,A,Lunes 19:00 - 22:00 Aula externa: Virtual,"['Vaquer Melo', ' Juan Cruz\nBonomi', ' Francisco Andrés\nMur', ' Sebastián Matías\nGROSHAUS', ' TOMÁS YOEL\nSABOR', ' MAURICIO AGUSTÍN\nFÜRSTENHEIM', ' JOAQUÍN IGNACIO']",100 / Ilimitado
2021,Segundo Cuat.,94.11 - Sociología Política,A,"Martes 11:00 - 14:00 Aula externa: Virtual
Miércoles 08:00 - 11:00 Aula externa: Virtual","['DIAZ LEIMBACHER', ' ENRIQUE DANIEL\nDemattei', ' Clarisa Rosario\nSansone Bettella', ' Marianela']",2 / 35
2021,Segundo Cuat.,15.06 - Storytelling aplicado a los negocios (Seminario - 12/08/2021 - 26/08/2021),A,Jueves 15:00 - 19:00 Aula externa: Virtual,"['Filip', ' Federico']",15 / 15
2021,Segundo Cuat.,15.06 - Storytelling aplicado a los negocios (Seminario - 13/09/2021 - 27/09/2021),A,Lunes 09:00 - 13:00 Aula externa: Virtual,"['Filip', ' Federico']",15 / 15
2021,Segundo Cuat.,15.06 - Storytelling aplicado a los negocios (Seminario - 28/10/2021 - 11/11/2021),A,Jueves 14:00 - 18:00 Aula externa: Virtual,"['Filip', ' Federico']",15 / 15
2021,Segundo Cuat.,81.88 - Taller de modelado Avanzado,A,Martes 18:30 - 21:30 Aula ITBA: 803F #----> Sede Distrito Financiero,"['Moon', ' Jae Suk Tonny\nGuevara', ' Diego']",8 / 35
2021,Segundo Cuat.,11.34 - Taller de Modelización de Productos,A,Miércoles 15:00 - 17:00 Aula externa: Virtual,"['Sanguinetti Caro', ' Juan Manuel\nGheorghiu', ' Veronica\nSandre', ' Cristian\nLeporati', ' Jorge Eduardo']",8 / 15
2021,Segundo Cuat.,12.51 - Tecnología de los Alimentos,Q,Martes 15:00 - 21:00 Aula externa: Virtual,"['Degrossi', ' María Claudia\nIppolito', ' Pablo Federico\nFattori', ' Susana Beatriz\nFernández Korosec', ' Alejo Martín\nFigueyra', ' Javier Héctor']",8 / 35
